id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
856400,CENTRO COMUNITARIO EL CAPULIN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14250,12,Tlalpan,19.28301559,-99.19049192
1060657,CENTRO COMUNITARIO EL CUERNITO IAP,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1289,10,Álvaro Obregón,19.381261,-99.20812057
811229,CENTRO COMUNITARIO EL MANTO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9830,7,Iztapalapa,19.34949616,-99.08442615
677759,CENTRO COMUNITARIO EMILIANO ZAPATA DE MEJORAMIENTO BARRIAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7960,5,Gustavo A. Madero,19.45427785,-99.09983172
852548,CENTRO COMUNITARIO FELIPE PESCADOR,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6280,15,Cuauhtémoc,19.45279677,-99.12765523
998387,CENTRO COMUNITARIO FRANCISCO I MADERO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4300,3,Coyoacán,19.32309882,-99.15760649
9168555,CENTRO COMUNITARIO HERIBERTO CASTILLO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4939,3,Coyoacán,19.30799113,-99.10988285
732806,CENTRO COMUNITARIO INFANTIL LOMAS DE ZARAGOZA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9620,7,Iztapalapa,19.35555473,-98.99541438
635844,CENTRO COMUNITARIO INTEGRAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7210,5,Gustavo A. Madero,19.55199392,-99.15200165
911800,CENTRO COMUNITARIO ISIDRO FABELA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14070,12,Tlalpan,19.29797919,-99.1701045
1035415,CENTRO COMUNITARIO JALALPA BARRIO MATUTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1296,10,Álvaro Obregón,19.37892765,-99.22983814
841608,CENTRO COMUNITARIO JARDINES DE SAN LORENZO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9900,7,Iztapalapa,19.2948766,-99.07148915
790522,CENTRO COMUNITARIO JOSEFA ORTIZ DE DOMINGUEZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9200,7,Iztapalapa,19.3621575,-99.0639989
773625,CENTRO COMUNITARIO LA COLMENA II,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9170,7,Iztapalapa,19.36853084,-99.00104482
1012221,CENTRO COMUNITARIO LA MAGDALENA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10910,8,La Magdalena Contreras,19.30105723,-99.24566082
807875,CENTRO COMUNITARIO LA MORA GRANDE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9000,7,Iztapalapa,19.35674586,-99.08897264
722280,CENTRO COMUNITARIO LA PURISIMA DELEGACION IZTPALAPA TURNO MATUTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9360,7,Iztapalapa,19.35649523,-99.07266331
8625456,CENTRO COMUNITARIO LAGUNILLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6300,15,Cuauhtémoc,19.44364164,-99.1368678
834674,CENTRO COMUNITARIO LOMAS DE SAN LORENZO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9780,7,Iztapalapa,19.31927499,-99.06436137
805431,CENTRO COMUNITARIO LOMAS DE ZARAGOZA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9620,7,Iztapalapa,19.35659501,-98.99808322
912842,CENTRO COMUNITARIO LUIS DONALDO COLOSIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14160,12,Tlalpan,19.2987996,-99.22251809
670136,CENTRO COMUNITARIO MAGICA ILUSION,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7170,5,Gustavo A. Madero,19.55046395,-99.12942661
957662,CENTRO COMUNITARIO MALINALXOCHILT MATUTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13040,11,Tláhuac,19.27006515,-99.00295571
920159,CENTRO COMUNITARIO MEMETLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5330,4,Cuajimalpa de Morelos,19.36053098,-99.28692736
816868,CENTRO COMUNITARIO MEZTLI,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9640,7,Iztapalapa,19.33790388,-99.00563301
8038388,CENTRO COMUNITARIO MIGUEL HIDALGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14250,12,Tlalpan,19.27781678,-99.20183944
6732053,CENTRO COMUNITARIO MIGUEL HIDALGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13200,11,Tláhuac,19.29181752,-99.04912949
8522053,CENTRO COMUNITARIO MIS PEQUEÑOS ANGELITOS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9638,7,Iztapalapa,19.33774811,-98.97699955
1047820,CENTRO COMUNITARIO NOPALERA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13220,11,Tláhuac,19.29626796,-99.05540178
728485,CENTRO COMUNITARIO OTHON SALAZAR RAMIREZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9140,7,Iztapalapa,19.37861324,-99.0148081
818813,CENTRO COMUNITARIO PARAJE SAN JUAN CENTRO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9830,7,Iztapalapa,19.33923698,-99.06715417
643255,CENTRO COMUNITARIO PETROLERA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2480,2,Azcapotzalco,19.48488093,-99.20003107
10628558,CENTRO COMUNITARIO ROSARIO IBARRA DE PIEDRA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1640,10,Álvaro Obregón,19.35558547,-99.23089781
828762,CENTRO COMUNITARIO SAN ANDRES TOMATLAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9070,7,Iztapalapa,19.32864669,-99.1040541
6731715,CENTRO COMUNITARIO SAN FRANCISCO APOLOCALCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9637,7,Iztapalapa,19.32734459,-98.96878595
657585,CENTRO COMUNITARIO SAN JOSE TICOMAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7340,5,Gustavo A. Madero,19.5057563,-99.13308827
915252,CENTRO COMUNITARIO SAN JUAN BAUTISTA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14700,12,Tlalpan,19.21423978,-99.17900303
1012318,CENTRO COMUNITARIO SAN NICOLAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10900,8,La Magdalena Contreras,19.29842824,-99.24350139
826139,CENTRO COMUNITARIO SAN SEBASTIAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9510,7,Iztapalapa,19.3608303,-99.01469094
664657,CENTRO COMUNITARIO SAN SIMON CULHUACAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9800,7,Iztapalapa,19.33293543,-99.10788386
1004999,CENTRO COMUNITARIO SANTA URSULA FEMENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4600,3,Coyoacán,19.31121901,-99.15752194
1054239,CENTRO COMUNITARIO SELENE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3420,11,Tláhuac,19.28881816,-99.00675319
665278,CENTRO COMUNITARIO SEMILLA DE SABIDURIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9670,7,Iztapalapa,19.33637179,-99.0250974
910628,CENTRO COMUNITARIO SIN NOMBRE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4739,3,Coyoacán,19.30318263,-99.16316195
729420,CENTRO COMUNITARIO SOBERANIA POPULAR,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9230,7,Iztapalapa,19.37562585,-99.03445495
7674262,CENTRO COMUNITARIO SOCIAL CULTUA Y DEPORTE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1090,10,Álvaro Obregón,19.3404407,-99.19791763
1001869,CENTRO COMUNITARIO TEPETONGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14420,12,Tlalpan,19.27108225,-99.18922286
1053140,CENTRO COMUNITARIO TIZAPAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1089,10,Álvaro Obregón,19.33630721,-99.20179254
727938,CENTRO COMUNITARIO U.H. CARMEN SERDAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9970,7,Iztapalapa,19.30026177,-99.08132741
838216,CENTRO COMUNITARIO UNION Y FUERZA 19 DE SEPTIEMBRE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9900,7,Iztapalapa,19.31033629,-99.07308479
917291,CENTRO COMUNITARIO VALLE VERDE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14655,12,Tlalpan,19.24722746,-99.1423781
7232240,CENTRO COMUNITARIO Y CULTURAL PORTALES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3300,14,Benito Juárez,19.36449461,-99.14325796
7298871,CENTRO COMUNITARIO Y DEPORTIVO MARCIAL GARCIA Y GUTIERREZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1830,10,Álvaro Obregón,19.32792973,-99.28601466
791945,CENTRO CULTURAL CIBERNETICO RODOLFO NERI VELA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8770,6,Iztacalco,19.38944712,-99.11199508
946614,CENTRO CULTURAL FABRICA DE ARTES Y OFICIOS FARO TLAHUAC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13200,11,Tláhuac,19.28705076,-99.04887103
933683,CENTRO CULTURAL MIGUEL ALEMAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3100,14,Benito Juárez,19.3712439,-99.17193086
857301,CENTRO CULTURAL REVOLUCION INSTITUTO DE SERVICIOS Y SEGURIDAD SOCIAL PARA LOS TRABAJADORES DEL ESTADO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6900,15,Cuauhtémoc,19.4555271,-99.14762283
683060,CENTRO DE APOYO PARA LA MUJER,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2070,2,Azcapotzalco,19.47095191,-99.18691377
770224,CENTRO DE ASISTENCIA E INTAGRACION SOCIAL PARA MUJERES LA CASCADA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9510,7,Iztapalapa,19.38433958,-99.02391114
1041435,CENTRO DE ASISTENCIA E INTEGRACION SOCIAL TORRES DEL POTRERO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1840,10,Álvaro Obregón,19.32866921,-99.24779004
7705590,CENTRO DE ASISTENCIA SOCIAL INFANTIL LOMAS QUEBRADAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10000,8,La Magdalena Contreras,19.3188044,-99.23888793
7268790,CENTRO DE ATENCION E INTEGRACION SOCIAL CORUÑA JOVENES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8200,6,Iztacalco,19.39919406,-99.13179813
8522328,CENTRO DE BIENESTAR SOCIAL ALVARO OBREGON,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9230,7,Iztapalapa,19.37420586,-99.03503682
639782,CENTRO DE BIENESTAR Y URBANO SAN JUAN TLILHUACA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2440,2,Azcapotzalco,19.49061592,-99.20895418
663598,CENTRO DE CONVIVENCIA ARENAL TURNO VESPERTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15660,17,Venustiano Carranza,19.42968468,-99.05770801
694304,CENTRO DE CONVIVENCIA AZTECA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15320,17,Venustiano Carranza,19.43775358,-99.1095431
738042,CENTRO DE CONVIVENCIA CUATRO ARBOLES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15730,17,Venustiano Carranza,19.41695326,-99.08383996
9222022,CENTRO DE DESAROLLO COMUNITARIO FRANCISCO VILLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1280,10,Álvaro Obregón,19.38486942,-99.20435327
754300,CENTRO DE DESAROLLO COMUNITARIO IGNACIO ZARAGOZA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9220,7,Iztapalapa,19.38674566,-99.04982172
11562635,CENTRO DE DESAROLLO COMUNITARIO INTEGRAL TOPILEJO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14500,12,Tlalpan,19.19521379,-99.14440637
1009269,CENTRO DE DESAROLLO INTEGRAL COMUNITARIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14650,12,Tlalpan,19.26522092,-99.1702668
886055,CENTRO DE DESARROLLO AEROESPACIAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6010,15,Cuauhtémoc,19.4384644,-99.13880028
1002684,CENTRO DE DESARROLLO COMUNITARIO ADOLFO RUIZ CORTINES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4369,3,Coyoacán,19.31879713,-99.16996287
1001500,CENTRO DE DESARROLLO COMUNITARIO AJUSCO COYOACAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4300,3,Coyoacán,19.31957344,-99.16056918
1056248,CENTRO DE DESARROLLO COMUNITARIO AJUSCO TLALPAN DIF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14700,12,Tlalpan,19.22963155,-99.19539746
948144,CENTRO DE DESARROLLO COMUNITARIO CASA DE LA MUJER CAMPESINA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13530,11,Tláhuac,19.24287073,-98.99457871
906062,CENTRO DE DESARROLLO COMUNITARIO CUAHUTEMOC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4240,3,Coyoacán,19.33094627,-99.16255682
985873,CENTRO DE DESARROLLO COMUNITARIO CULHUACANES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4909,3,Coyoacán,19.31703222,-99.10364499
633312,CENTRO DE DESARROLLO COMUNITARIO DIF PACTO FEDERAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2100,2,Azcapotzalco,19.51194128,-99.20662019
9115649,CENTRO DE DESARROLLO COMUNITARIO EL JAGUEY,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2519,2,Azcapotzalco,19.48404578,-99.17295451
923728,CENTRO DE DESARROLLO COMUNITARIO EL PIRU-DESARROLLO URBANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1275,10,Álvaro Obregón,19.38227532,-99.21804649
9975831,CENTRO DE DESARROLLO COMUNITARIO EL YAQUI,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5320,4,Cuajimalpa de Morelos,19.36086492,-99.28546873
1054592,CENTRO DE DESARROLLO COMUNITARIO FRANCISCO VILLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1280,10,Álvaro Obregón,19.38486942,-99.20435327
639614,CENTRO DE DESARROLLO COMUNITARIO GABRIELA BRIMMER,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2420,2,Azcapotzalco,19.49751742,-99.21321738
910163,CENTRO DE DESARROLLO COMUNITARIO IMAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4700,3,Coyoacán,19.30921879,-99.16594852
9085353,CENTRO DE DESARROLLO COMUNITARIO INTEGRAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14040,12,Tlalpan,19.29922077,-99.16041915
8603062,CENTRO DE DESARROLLO COMUNITARIO INTEGRAL CEDCI TORRES DE PADIERNA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14209,12,Tlalpan,19.28306448,-99.22895102
853715,CENTRO DE DESARROLLO COMUNITARIO INTEGRAL HOCABA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14209,12,Tlalpan,19.28158132,-99.22775091
853931,CENTRO DE DESARROLLO COMUNITARIO INTEGRAL MIRADOR 1,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14748,12,Tlalpan,19.27134347,-99.21982207
7262810,CENTRO DE DESARROLLO COMUNITARIO JALALPA BARRIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1296,10,Álvaro Obregón,19.37892959,-99.22983414
948261,CENTRO DE DESARROLLO COMUNITARIO JARDINES DEL LLANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13550,11,Tláhuac,19.23112978,-98.9896553
665586,CENTRO DE DESARROLLO COMUNITARIO JOSEFA ORTIZ DE DOMINGUEZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2680,2,Azcapotzalco,19.47401276,-99.1613479
1047513,CENTRO DE DESARROLLO COMUNITARIO JUAN BRETEL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13220,11,Tláhuac,19.2950915,-99.04735881
8711760,CENTRO DE DESARROLLO COMUNITARIO JUAN BRETEL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13220,11,Tláhuac,19.29507935,-99.04734212
1025024,CENTRO DE DESARROLLO COMUNITARIO LA CONCHITA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1130,10,Álvaro Obregón,19.39202456,-99.20745492
913974,CENTRO DE DESARROLLO COMUNITARIO MIGUEL HIDALGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14250,12,Tlalpan,19.28453031,-99.19607043
948513,CENTRO DE DESARROLLO COMUNITARIO MIXQUIC MATUTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13630,11,Tláhuac,19.22303739,-98.96594634
9628583,CENTRO DE DESARROLLO COMUNITARIO MIXQUIC VESPERTINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13630,11,Tláhuac,19.22302683,-98.96595316
1057648,CENTRO DE DESARROLLO COMUNITARIO MOLINO DE ROSAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1470,10,Álvaro Obregón,19.37058573,-99.20019915
1057361,CENTRO DE DESARROLLO COMUNITARIO OLIVAR DEL CONDE SEGUNDA SECCION,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1400,10,Álvaro Obregón,19.37285923,-99.21389554
1053467,CENTRO DE DESARROLLO COMUNITARIO QUETZALCOATL D.I.F.,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13400,11,Tláhuac,19.29534509,-99.0136331
919658,CENTRO DE DESARROLLO COMUNITARIO ROSA TORRES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5238,4,Cuajimalpa de Morelos,19.36888976,-99.28903415
973144,CENTRO DE DESARROLLO COMUNITARIO SAN FRANCISCO CULHUACAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4420,3,Coyoacán,19.33734461,-99.12287617
983395,CENTRO DE DESARROLLO COMUNITARIO SAN JOSE DE LOS CEDROS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5200,4,Cuajimalpa de Morelos,19.36650206,-99.28806273
648761,CENTRO DE DESARROLLO COMUNITARIO SAN MARCOS ALCALDIA AZCAPOTZALCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2020,2,Azcapotzalco,19.48909882,-99.18388185
1005910,CENTRO DE DESARROLLO COMUNITARIO SAN PABLO TEPETLAPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4620,3,Coyoacán,19.32319351,-99.14152913
785420,CENTRO DE DESARROLLO COMUNITARIO SANTA ANITA CDC SANTA ANITA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8300,6,Iztacalco,19.40154697,-99.12342888
11393265,CENTRO DE DESARROLLO COMUNITARIO TETELCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13710,9,Milpa Alta,19.21176327,-98.9728869
881167,CENTRO DE DESARROLLO COMUNITARIO TETELCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13710,9,Milpa Alta,19.21170883,-98.97291528
1039565,CENTRO DE DESARROLLO COMUNITARIO TETELPAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1700,10,Álvaro Obregón,19.34158614,-99.22612473
1050034,CENTRO DE DESARROLLO COMUNITARIO ZAPOTITLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13310,11,Tláhuac,19.31148008,-99.0369424
922432,CENTRO DE DESARROLLO COMUNITARIO ZENON DELGADO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1220,10,Álvaro Obregón,19.38815116,-99.21591745
919845,CENTRO DE DESARROLLO COMUNITARIO ZENTLAPALT,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5010,4,Cuajimalpa de Morelos,19.35529797,-99.30943484
1059893,CENTRO DE DESARROLLO INFANTIL SAN FRANCISCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,16900,13,Xochimilco,19.19617608,-99.12233566
8386875,CENTRO DE DESARROLLO INTEGRAL COMUNITARIO LA FAMA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14410,12,Tlalpan,19.28918327,-99.17738781
850721,CENTRO DE DESARROLLO INTEGRAL Y COMUNITARIO SUPERACION AJUSCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14739,12,Tlalpan,19.27075518,-99.22965115
871194,CENTRO DE DESARROLLO SOCIAL 8 DE AGOSTO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3820,14,Benito Juárez,19.39547357,-99.18786589
923012,CENTRO DE DESARROLLO SOCIAL COMUNITARIO ESTADO DE HIDALGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1510,10,Álvaro Obregón,19.36564337,-99.24271965
875235,CENTRO DE DESARROLLO SOCIAL MIXCOAC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3910,14,Benito Juárez,19.37593011,-99.18939402
1031916,CENTRO DE DESARROLLO SOCIAL SAN MATEO XALPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,16800,13,Xochimilco,19.22851193,-99.12003197
813297,CENTRO DE DESARROLLO SOCIAL Y CULTURAL AARON GORDIAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7580,5,Gustavo A. Madero,19.48040888,-99.08172448
679165,CENTRO DE DESARROLLO SOCIAL Y CULTURAL CARMEN ARISTEGUI,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7979,5,Gustavo A. Madero,19.45154096,-99.06376522
772332,CENTRO DE DESARROLLO XLIX LEGISLATURA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11870,16,Miguel Hidalgo,19.4006117,-99.19125455
733591,CENTRO DE INCLUSION SOCIAL B TENORIOS 1,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9680,7,Iztapalapa,19.32769259,-99.0190734
724302,CENTRO DE INTEGRACION COMUNITARIO CARMEN SERDAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9850,7,Iztapalapa,19.33523968,-99.06854996
9107309,CENTRO DE INTEGRACION JUVENIL ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6020,15,Cuauhtémoc,19.43697109,-99.12805707
847302,CENTRO DE INTEGRACION JUVENIL BENITO JUAREZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3100,14,Benito Juárez,19.39714159,-99.16475026
801608,CENTRO DE PRESTACION SOCIAL EL ZARCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7969,5,Gustavo A. Madero,19.46409603,-99.09352679
666148,CENTRO DE PROTECION A MENOR COMUNITAR4IO MOCTEZUMA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9820,7,Iztapalapa,19.34852698,-99.10256315
677050,CENTRO DE SEGURIDAD SOCIAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7810,5,Gustavo A. Madero,19.47369272,-99.12133768
1044486,CENTRO DE SEGURIDAD SOCIAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6090,15,Cuauhtémoc,19.42570176,-99.12743554
1049679,CENTRO DE SEGURIDAD SOCIAL INDEPENDENCIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10200,8,La Magdalena Contreras,19.33313717,-99.21013931
1056853,CENTRO DE SERVICIOS COMUNITARIOS MUJERES EN LUCHA DE SAN MIGUEL TOPILEJO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14500,12,Tlalpan,19.20131185,-99.13666336
707027,CENTRO DE TAREAS NO 3 IZTACALCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8230,6,Iztacalco,19.39455937,-99.12487257
11227029,CENTRO DIF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15530,17,Venustiano Carranza,19.4232001,-99.09024033
7903475,CENTRO DIF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9200,7,Iztapalapa,19.3588197,-99.05659445
791877,CENTRO DIF BENITO JUAREZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8700,6,Iztacalco,19.39352828,-99.10931254
787163,CENTRO DIF GENERAL JUAN N ALVAREZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8400,6,Iztacalco,19.39784498,-99.09908819
807876,CENTRO DIF IGNACIO MANUEL ALTAMIRANO DIF DE IZTAPALAPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9000,7,Iztapalapa,19.35842523,-99.08936897
734897,CENTRO DIF IZTAPALAPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9730,7,Iztapalapa,19.34386983,-99.03224375
9648078,CENTRO DIF SANTOS DEGOLLADO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7040,5,Gustavo A. Madero,19.50353927,-99.09361805
860433,CENTRO ESPECIALIZADO DE MEDIDAS EN ESTER AMIENTO PARA ADOLESCENTES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14388,12,Tlalpan,19.28390908,-99.14431735
801058,CENTRO FAMILIAR #9 FRANCISCO ZARCO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7950,5,Gustavo A. Madero,19.46938966,-99.08526878
